DATA_DATE,POOL_NAME,POOL_DEPTH_USD,N_UNIQUE_LPERS,N_UNIQUE_PROVIDERS,N_UNIQUE_TAKERAWAYERS
2021-11-02T00:00:00Z,BNB.ADA-9F4,684.766339408551,1,1,0
2021-11-02T00:00:00Z,BNB.AVA-645,1615031.809336306,21,19,2
2021-11-02T00:00:00Z,BNB.BNB,22931495.59504226,44,18,26
2021-11-02T00:00:00Z,BNB.BTCB-1DE,13067394.284847416,15,8,8
2021-11-02T00:00:00Z,BNB.BUSD-BD1,23690414.941905748,84,51,40
2021-11-02T00:00:00Z,BNB.DOT-64C,822.8549461103,1,1,0
2021-11-02T00:00:00Z,BNB.ETH-1C9,7975207.752829194,24,15,10
2021-11-02T00:00:00Z,BNB.NEXO-A84,0,2,2,2
2021-11-02T00:00:00Z,BNB.TWT-8C2,2284165.8770990134,5,4,1
2021-11-02T00:00:00Z,BTC.BTC,81688369.98362142,81,58,26
2021-11-02T00:00:00Z,ETH.AAVE-0X7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,1314275.6707031003,2,0,2
2021-11-02T00:00:00Z,ETH.ALCX-0XDBDB4D16EDA451D0503B854CF79D55697F90C8DF,4123721.8003119314,3,3,0
2021-11-02T00:00:00Z,ETH.ALPHA-0XA1FAA113CBE53436DF28FF0AEE54275C13B40975,646327.485819602,2,1,1
2021-11-02T00:00:00Z,ETH.CREAM-0X2BA592F78DB6436527729929AAF6C908497CB200,427150.15389760357,2,2,0
2021-11-02T00:00:00Z,ETH.ETH,55271491.920315884,40,21,22
2021-11-02T00:00:00Z,ETH.FOX-0XC770EEFAD204B5180DF6A14EE197D99D808EE52D,3494122.3902412117,4,4,0
2021-11-02T00:00:00Z,ETH.HEGIC-0X584BC13C7D411C00C01A62E8019472DE68768430,335460.1997656299,2,1,1
2021-11-02T00:00:00Z,ETH.KYL-0X67B6D479C7BB412C54E03DCA8E1BC6740CE6B99C,3975784.6534665036,2,1,1
2021-11-02T00:00:00Z,ETH.PERP-0XBC396689893D065F41BC2C6ECBEE5E0085233447,1477249.5568291557,2,2,0
2021-11-02T00:00:00Z,ETH.RAZE-0X5EAA69B29F99C84FE5DE8200340B4E9B4AB38EAC,322261.2297809841,2,1,2
2021-11-02T00:00:00Z,ETH.SNX-0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,573522.8796813159,2,2,0
2021-11-02T00:00:00Z,ETH.SUSHI-0X6B3595068778DD592E39A122F4F5A5CF09C90FE2,3095344.1485620732,1,0,1
2021-11-02T00:00:00Z,ETH.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,10935349.939930223,4,1,3
2021-11-02T00:00:00Z,ETH.USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,5348591.1912385905,4,1,3
2021-11-02T00:00:00Z,ETH.XRUNE-0X69FA0FEE221AD11012BAB0FDB45D444D3D2CE71C,44302900.23725935,54,30,28
2021-11-02T00:00:00Z,ETH.YFI-0X0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,2031745.8436570184,1,1,0
2021-11-02T00:00:00Z,LTC.LTC,2957139.8124062195,26,13,13
2021-11-03T00:00:00Z,BCH.BCH,4281277.370723815,10,6,4
2021-11-03T00:00:00Z,BNB.ADA-9F4,11976.970407855122,2,2,0
2021-11-03T00:00:00Z,BNB.AVA-645,1692321.4097882246,23,18,9
2021-11-03T00:00:00Z,BNB.BNB,23039105.923614528,73,48,29
2021-11-03T00:00:00Z,BNB.BTCB-1DE,12862023.50875596,27,20,10
2021-11-03T00:00:00Z,BNB.BUSD-BD1,20973335.16567698,166,128,52
2021-11-03T00:00:00Z,BNB.DOT-64C,14469.53736664263,2,2,0
2021-11-03T00:00:00Z,BNB.ETH-1C9,8280940.108960165,45,40,11
2021-11-03T00:00:00Z,BNB.TWT-8C2,2266984.876502174,14,13,3
2021-11-03T00:00:00Z,BTC.BTC,81026841.72214836,117,87,40
2021-11-03T00:00:00Z,ETH.AAVE-0X7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,1294066.4692897222,6,4,3
2021-11-03T00:00:00Z,ETH.ALCX-0XDBDB4D16EDA451D0503B854CF79D55697F90C8DF,3843205.993889362,2,2,0
2021-11-03T00:00:00Z,ETH.ALPHA-0XA1FAA113CBE53436DF28FF0AEE54275C13B40975,604402.6850296009,4,2,2
2021-11-03T00:00:00Z,ETH.CREAM-0X2BA592F78DB6436527729929AAF6C908497CB200,400662.3783738075,4,4,0
2021-11-03T00:00:00Z,ETH.DODO-0X43DFC4159D86F3A37A5A4B3D4580B888AD7D4DDD,2779285.5461306847,2,1,1
2021-11-03T00:00:00Z,ETH.ETH,56008276.939116366,97,59,44
2021-11-03T00:00:00Z,ETH.FOX-0XC770EEFAD204B5180DF6A14EE197D99D808EE52D,3390822.785289763,1,1,0
2021-11-03T00:00:00Z,ETH.HEGIC-0X584BC13C7D411C00C01A62E8019472DE68768430,343846.119017616,5,4,1
2021-11-03T00:00:00Z,ETH.HOT-0X6C6EE5E31D828DE241282B9606C8E98EA48526E2,1596530.9874117475,1,1,0
2021-11-03T00:00:00Z,ETH.KYL-0X67B6D479C7BB412C54E03DCA8E1BC6740CE6B99C,3564803.210054033,6,3,3
2021-11-03T00:00:00Z,ETH.PERP-0XBC396689893D065F41BC2C6ECBEE5E0085233447,1429488.3154708233,1,1,0
2021-11-03T00:00:00Z,ETH.RAZE-0X5EAA69B29F99C84FE5DE8200340B4E9B4AB38EAC,334863.4115715847,1,1,1
2021-11-03T00:00:00Z,ETH.SNX-0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,555072.55012332,6,3,3
2021-11-03T00:00:00Z,ETH.SUSHI-0X6B3595068778DD592E39A122F4F5A5CF09C90FE2,3055036.588977429,5,2,3
2021-11-03T00:00:00Z,ETH.THOR-0XA5F2211B9B8170F694421F2046281775E8468044,112817900.9489035,1047,1047,78
2021-11-03T00:00:00Z,ETH.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,10627885.279156607,8,3,5
2021-11-03T00:00:00Z,ETH.USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,5127485.902571848,1,0,1
2021-11-03T00:00:00Z,ETH.XRUNE-0X69FA0FEE221AD11012BAB0FDB45D444D3D2CE71C,39540568.785456054,95,51,53
2021-11-03T00:00:00Z,ETH.YFI-0X0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,1904823.1896530981,2,2,0
2021-11-03T00:00:00Z,LTC.LTC,2987895.8407792724,29,25,7
2021-11-04T00:00:00Z,BCH.BCH,4065515.853185307,6,3,3
2021-11-04T00:00:00Z,BNB.ADA-9F4,12093.431164404148,1,1,1
2021-11-04T00:00:00Z,BNB.AVA-645,1652009.48862053,18,14,5
2021-11-04T00:00:00Z,BNB.BNB,22377474.411852412,42,27,16
2021-11-04T00:00:00Z,BNB.BTCB-1DE,12266730.344153281,23,18,6
2021-11-04T00:00:00Z,BNB.BUSD-BD1,22136230.8748173,98,68,38
2021-11-04T00:00:00Z,BNB.DOT-64C,14036.670150260115,1,1,1
2021-11-04T00:00:00Z,BNB.ETH-1C9,8156719.336390512,26,19,9
2021-11-04T00:00:00Z,BNB.FRM-DE7,27397.128057985836,1,1,1
2021-11-04T00:00:00Z,BNB.FTM-A64,2502.710069031239,1,1,1
2021-11-04T00:00:00Z,BNB.TWT-8C2,2101797.5931258695,11,10,2
2021-11-04T00:00:00Z,BTC.BTC,77413609.49271476,78,56,31
2021-11-04T00:00:00Z,ETH.AAVE-0X7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,1269239.200182589,1,1,0
2021-11-04T00:00:00Z,ETH.ALCX-0XDBDB4D16EDA451D0503B854CF79D55697F90C8DF,3521159.693013906,1,1,1
2021-11-04T00:00:00Z,ETH.ALPHA-0XA1FAA113CBE53436DF28FF0AEE54275C13B40975,600204.0757746329,3,2,1
2021-11-04T00:00:00Z,ETH.ETH,53069846.78824268,49,28,23
2021-11-04T00:00:00Z,ETH.FOX-0XC770EEFAD204B5180DF6A14EE197D99D808EE52D,3265063.170061219,3,2,1
2021-11-04T00:00:00Z,ETH.HEGIC-0X584BC13C7D411C00C01A62E8019472DE68768430,327544.0473357705,1,1,1
2021-11-04T00:00:00Z,ETH.HOT-0X6C6EE5E31D828DE241282B9606C8E98EA48526E2,1533724.8752312127,1,0,1
2021-11-04T00:00:00Z,ETH.KYL-0X67B6D479C7BB412C54E03DCA8E1BC6740CE6B99C,4124264.413108258,7,3,5
2021-11-04T00:00:00Z,ETH.RAZE-0X5EAA69B29F99C84FE5DE8200340B4E9B4AB38EAC,519709.53449811693,4,4,2
2021-11-04T00:00:00Z,ETH.SNX-0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,508585.6348868205,1,0,1
2021-11-04T00:00:00Z,ETH.SUSHI-0X6B3595068778DD592E39A122F4F5A5CF09C90FE2,2963045.1642573676,1,0,1
2021-11-04T00:00:00Z,ETH.THOR-0XA5F2211B9B8170F694421F2046281775E8468044,70669945.07886517,204,183,39
2021-11-04T00:00:00Z,ETH.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,10446515.380224252,2,1,2
2021-11-04T00:00:00Z,ETH.USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,4985416.865912528,2,0,2
2021-11-04T00:00:00Z,ETH.XRUNE-0X69FA0FEE221AD11012BAB0FDB45D444D3D2CE71C,38303694.33528443,38,27,12
2021-11-04T00:00:00Z,ETH.YFI-0X0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,1811867.3152320895,1,0,1
2021-11-04T00:00:00Z,LTC.LTC,2944303.5629925025,19,16,3
2021-11-05T00:00:00Z,BCH.BCH,3999728.63358002,7,6,2
2021-11-05T00:00:00Z,BNB.AVA-645,1629233.917472193,11,9,3
2021-11-05T00:00:00Z,BNB.BNB,23650290.37174651,34,21,17
2021-11-05T00:00:00Z,BNB.BTCB-1DE,12118404.352313874,12,11,3
2021-11-05T00:00:00Z,BNB.BUSD-BD1,22022961.917644355,75,46,40
2021-11-05T00:00:00Z,BNB.ETH-1C9,8111421.614771334,29,21,11
2021-11-05T00:00:00Z,BNB.FRM-DE7,25139.30060349709,1,0,1
2021-11-05T00:00:00Z,BNB.FTM-A64,2035.530380704339,1,0,1
2021-11-05T00:00:00Z,BNB.TWT-8C2,2101217.5235475097,11,9,3
2021-11-05T00:00:00Z,BTC.BTC,76900837.89389268,73,54,26
2021-11-05T00:00:00Z,ETH.AAVE-0X7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,1242800.4381714521,2,2,1
2021-11-05T00:00:00Z,ETH.ALCX-0XDBDB4D16EDA451D0503B854CF79D55697F90C8DF,3461246.4108080794,4,4,0
2021-11-05T00:00:00Z,ETH.ALPHA-0XA1FAA113CBE53436DF28FF0AEE54275C13B40975,577646.2589411676,4,3,1
2021-11-05T00:00:00Z,ETH.CREAM-0X2BA592F78DB6436527729929AAF6C908497CB200,352645.561595557,2,2,0
2021-11-05T00:00:00Z,ETH.ETH,53797286.779291645,64,31,38
2021-11-05T00:00:00Z,ETH.FOX-0XC770EEFAD204B5180DF6A14EE197D99D808EE52D,3225268.9892189754,1,1,0
2021-11-05T00:00:00Z,ETH.HEGIC-0X584BC13C7D411C00C01A62E8019472DE68768430,325193.02200403897,3,2,1
2021-11-05T00:00:00Z,ETH.HOT-0X6C6EE5E31D828DE241282B9606C8E98EA48526E2,1471448.5239327913,1,0,1
2021-11-05T00:00:00Z,ETH.KYL-0X67B6D479C7BB412C54E03DCA8E1BC6740CE6B99C,3710904.9159898073,5,2,3
2021-11-05T00:00:00Z,ETH.PERP-0XBC396689893D065F41BC2C6ECBEE5E0085233447,1327851.9025611286,2,2,0
2021-11-05T00:00:00Z,ETH.RAZE-0X5EAA69B29F99C84FE5DE8200340B4E9B4AB38EAC,526698.8373967548,1,1,1
2021-11-05T00:00:00Z,ETH.SNX-0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,527359.8661728813,3,3,1
2021-11-05T00:00:00Z,ETH.SUSHI-0X6B3595068778DD592E39A122F4F5A5CF09C90FE2,2880445.900273625,2,2,1
2021-11-05T00:00:00Z,ETH.THOR-0XA5F2211B9B8170F694421F2046281775E8468044,70866295.92557986,448,401,89
2021-11-05T00:00:00Z,ETH.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9748551.363562452,3,2,2
2021-11-05T00:00:00Z,ETH.USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,4896631.900323793,4,2,2
2021-11-05T00:00:00Z,ETH.XRUNE-0X69FA0FEE221AD11012BAB0FDB45D444D3D2CE71C,36342712.05172374,42,18,27
2021-11-05T00:00:00Z,ETH.YFI-0X0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,1768152.139751496,2,2,0
2021-11-05T00:00:00Z,LTC.LTC,2974319.667169556,28,16,13
2021-11-06T00:00:00Z,BCH.BCH,4185902.528342318,5,4,1
2021-11-06T00:00:00Z,BNB.AVA-645,1566757.7783375988,15,4,12
2021-11-06T00:00:00Z,BNB.BNB,24206653.67220215,34,21,18
2021-11-06T00:00:00Z,BNB.BTCB-1DE,12374061.25789184,11,9,3
2021-11-06T00:00:00Z,BNB.BUSD-BD1,22004866.260329336,55,35,21
2021-11-06T00:00:00Z,BNB.ETH-1C9,8011808.101321523,17,12,5
2021-11-06T00:00:00Z,BNB.TWT-8C2,2086852.2193438967,5,2,3
2021-11-06T00:00:00Z,BTC.BTC,76868307.7978591,62,44,23
2021-11-06T00:00:00Z,ETH.AAVE-0X7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,1236322.9072012627,1,1,0
2021-11-06T00:00:00Z,ETH.ALCX-0XDBDB4D16EDA451D0503B854CF79D55697F90C8DF,3456867.5954344743,10,10,0
2021-11-06T00:00:00Z,ETH.ALPHA-0XA1FAA113CBE53436DF28FF0AEE54275C13B40975,567186.72320393,8,7,1
2021-11-06T00:00:00Z,ETH.CREAM-0X2BA592F78DB6436527729929AAF6C908497CB200,350033.9219838592,6,6,0
2021-11-06T00:00:00Z,ETH.ETH,55674092.36560956,42,25,20
2021-11-06T00:00:00Z,ETH.FOX-0XC770EEFAD204B5180DF6A14EE197D99D808EE52D,3389452.905076951,3,3,0
2021-11-06T00:00:00Z,ETH.HEGIC-0X584BC13C7D411C00C01A62E8019472DE68768430,319368.2958678065,8,7,1
2021-11-06T00:00:00Z,ETH.KYL-0X67B6D479C7BB412C54E03DCA8E1BC6740CE6B99C,3676445.7494898736,5,3,2
2021-11-06T00:00:00Z,ETH.PERP-0XBC396689893D065F41BC2C6ECBEE5E0085233447,1317970.2173051427,7,7,0
2021-11-06T00:00:00Z,ETH.SNX-0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,520603.0025214406,10,9,1
2021-11-06T00:00:00Z,ETH.SUSHI-0X6B3595068778DD592E39A122F4F5A5CF09C90FE2,2823093.459547049,8,6,2
2021-11-06T00:00:00Z,ETH.THOR-0XA5F2211B9B8170F694421F2046281775E8468044,77863946.50582404,591,545,87
2021-11-06T00:00:00Z,ETH.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9620299.127333052,11,6,6
2021-11-06T00:00:00Z,ETH.USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,4872991.661946341,2,2,0
2021-11-06T00:00:00Z,ETH.XRUNE-0X69FA0FEE221AD11012BAB0FDB45D444D3D2CE71C,36059595.84669568,28,10,20
2021-11-06T00:00:00Z,ETH.YFI-0X0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,1764283.2670819291,9,9,0
2021-11-06T00:00:00Z,LTC.LTC,2950723.078778349,14,12,3
2021-11-07T00:00:00Z,BCH.BCH,4313587.433795936,1,1,0
2021-11-07T00:00:00Z,BNB.AVA-645,1626359.2515722841,10,3,7
2021-11-07T00:00:00Z,BNB.BNB,25600467.444717094,32,17,18
2021-11-07T00:00:00Z,BNB.BTCB-1DE,12752186.648165198,14,8,8
2021-11-07T00:00:00Z,BNB.BUSD-BD1,21445722.2094893,56,31,29
2021-11-07T00:00:00Z,BNB.ETH-1C9,8497862.530609418,17,13,6
2021-11-07T00:00:00Z,BNB.TWT-8C2,2111548.5408448083,5,5,1
2021-11-07T00:00:00Z,BTC.BTC,78772556.56521486,38,24,16
2021-11-07T00:00:00Z,ETH.ALPHA-0XA1FAA113CBE53436DF28FF0AEE54275C13B40975,586247.0059785378,1,1,0
2021-11-07T00:00:00Z,ETH.CREAM-0X2BA592F78DB6436527729929AAF6C908497CB200,362313.34422215936,1,1,0
2021-11-07T00:00:00Z,ETH.ETH,57730603.56169505,28,14,16
2021-11-07T00:00:00Z,ETH.FOX-0XC770EEFAD204B5180DF6A14EE197D99D808EE52D,3503162.4123875103,1,1,0
2021-11-07T00:00:00Z,ETH.HEGIC-0X584BC13C7D411C00C01A62E8019472DE68768430,332328.5005406993,2,2,0
2021-11-07T00:00:00Z,ETH.HOT-0X6C6EE5E31D828DE241282B9606C8E98EA48526E2,1507336.8074138446,1,1,0
2021-11-07T00:00:00Z,ETH.KYL-0X67B6D479C7BB412C54E03DCA8E1BC6740CE6B99C,3909546.942545589,3,1,2
2021-11-07T00:00:00Z,ETH.PERP-0XBC396689893D065F41BC2C6ECBEE5E0085233447,1387239.5163277779,2,2,1
2021-11-07T00:00:00Z,ETH.RAZE-0X5EAA69B29F99C84FE5DE8200340B4E9B4AB38EAC,533744.6773733235,1,1,1
2021-11-07T00:00:00Z,ETH.SNX-0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,567423.8802180287,3,3,0
2021-11-07T00:00:00Z,ETH.SUSHI-0X6B3595068778DD592E39A122F4F5A5CF09C90FE2,2876140.473483276,2,1,1
2021-11-07T00:00:00Z,ETH.THOR-0XA5F2211B9B8170F694421F2046281775E8468044,80587533.40378055,260,224,49
2021-11-07T00:00:00Z,ETH.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9970693.616440414,5,3,4
2021-11-07T00:00:00Z,ETH.USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,5020818.997249648,2,2,0
2021-11-07T00:00:00Z,ETH.XRUNE-0X69FA0FEE221AD11012BAB0FDB45D444D3D2CE71C,37343132.07601838,28,12,16
2021-11-07T00:00:00Z,ETH.YFI-0X0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,1823715.7757708994,2,2,0
2021-11-07T00:00:00Z,LTC.LTC,3055771.932418733,11,8,4
2021-11-08T00:00:00Z,BCH.BCH,4389308.815693451,2,1,1
2021-11-08T00:00:00Z,BNB.ADA-9F4,48220.821668536126,3,3,1
2021-11-08T00:00:00Z,BNB.AVA-645,1612328.9826821457,9,6,3
2021-11-08T00:00:00Z,BNB.BNB,25683111.139413916,26,15,14
2021-11-08T00:00:00Z,BNB.BTCB-1DE,13027034.572159534,12,9,4
2021-11-08T00:00:00Z,BNB.BUSD-BD1,21434737.607916042,50,29,27
2021-11-08T00:00:00Z,BNB.ETH-1C9,10908808.518597841,11,2,9
2021-11-08T00:00:00Z,BNB.TWT-8C2,2081084.1590061786,3,1,2
2021-11-08T00:00:00Z,BTC.BTC,83160012.37911332,59,36,29
2021-11-08T00:00:00Z,ETH.AAVE-0X7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,1238932.142858011,1,0,1
2021-11-08T00:00:00Z,ETH.CREAM-0X2BA592F78DB6436527729929AAF6C908497CB200,354798.84627254604,1,1,0
2021-11-08T00:00:00Z,ETH.ETH,61130851.954055324,46,31,21
2021-11-08T00:00:00Z,ETH.FOX-0XC770EEFAD204B5180DF6A14EE197D99D808EE52D,3497288.223077051,1,0,1
2021-11-08T00:00:00Z,ETH.HEGIC-0X584BC13C7D411C00C01A62E8019472DE68768430,371127.84743132495,3,2,3
2021-11-08T00:00:00Z,ETH.KYL-0X67B6D479C7BB412C54E03DCA8E1BC6740CE6B99C,3709808.7648657863,1,1,0
2021-11-08T00:00:00Z,ETH.RAZE-0X5EAA69B29F99C84FE5DE8200340B4E9B4AB38EAC,667037.4061220255,5,4,3
2021-11-08T00:00:00Z,ETH.SNX-0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,578818.4765850836,1,1,0
2021-11-08T00:00:00Z,ETH.SUSHI-0X6B3595068778DD592E39A122F4F5A5CF09C90FE2,2842364.0968351658,1,1,0
2021-11-08T00:00:00Z,ETH.THOR-0XA5F2211B9B8170F694421F2046281775E8468044,77685219.82847612,209,144,77
2021-11-08T00:00:00Z,ETH.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9742639.76765438,4,2,3
2021-11-08T00:00:00Z,ETH.USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,4936763.774210056,1,0,1
2021-11-08T00:00:00Z,ETH.XRUNE-0X69FA0FEE221AD11012BAB0FDB45D444D3D2CE71C,38460092.45609609,25,15,12
2021-11-08T00:00:00Z,LTC.LTC,3248961.811995513,16,8,9
2021-11-09T00:00:00Z,BCH.BCH,4513536.638523012,3,3,1
2021-11-09T00:00:00Z,BNB.ADA-9F4,53109.95821659064,1,1,1
2021-11-09T00:00:00Z,BNB.AVA-645,1210863.5329010107,8,4,5
2021-11-09T00:00:00Z,BNB.BNB,24932597.41030198,26,15,11
2021-11-09T00:00:00Z,BNB.BTCB-1DE,12603250.118170016,10,3,8
2021-11-09T00:00:00Z,BNB.BUSD-BD1,24535123.253069475,45,15,31
2021-11-09T00:00:00Z,BNB.DOT-64C,11720.995383237103,1,1,1
2021-11-09T00:00:00Z,BNB.ETH-1C9,10666001.614962867,10,6,5
2021-11-09T00:00:00Z,BNB.TWT-8C2,2055023.8138869691,1,1,0
2021-11-09T00:00:00Z,BTC.BTC,80433657.47167745,54,37,24
2021-11-09T00:00:00Z,ETH.AAVE-0X7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,1628967.271745811,1,0,1
2021-11-09T00:00:00Z,ETH.ALCX-0XDBDB4D16EDA451D0503B854CF79D55697F90C8DF,3417757.265515463,2,1,1
2021-11-09T00:00:00Z,ETH.ALPHA-0XA1FAA113CBE53436DF28FF0AEE54275C13B40975,555936.1872965106,2,2,1
2021-11-09T00:00:00Z,ETH.CREAM-0X2BA592F78DB6436527729929AAF6C908497CB200,336061.73819864035,1,1,0
2021-11-09T00:00:00Z,ETH.ETH,39001883.04203236,46,15,35
2021-11-09T00:00:00Z,ETH.HEGIC-0X584BC13C7D411C00C01A62E8019472DE68768430,334734.0211332964,3,1,2
2021-11-09T00:00:00Z,ETH.KYL-0X67B6D479C7BB412C54E03DCA8E1BC6740CE6B99C,3921518.07287083,1,1,0
2021-11-09T00:00:00Z,ETH.PERP-0XBC396689893D065F41BC2C6ECBEE5E0085233447,1295910.9182180546,2,1,1
2021-11-09T00:00:00Z,ETH.RAZE-0X5EAA69B29F99C84FE5DE8200340B4E9B4AB38EAC,580376.0933197546,2,2,0
2021-11-09T00:00:00Z,ETH.SNX-0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,548093.7664870439,1,1,0
2021-11-09T00:00:00Z,ETH.THOR-0XA5F2211B9B8170F694421F2046281775E8468044,73424683.36834079,277,203,88
2021-11-09T00:00:00Z,ETH.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9690606.76116796,5,4,2
2021-11-09T00:00:00Z,ETH.USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,4778696.939062201,2,2,1
2021-11-09T00:00:00Z,ETH.XRUNE-0X69FA0FEE221AD11012BAB0FDB45D444D3D2CE71C,37486467.1383674,27,9,21
2021-11-09T00:00:00Z,ETH.YFI-0X0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,4675255.713410954,1,1,0
2021-11-09T00:00:00Z,LTC.LTC,3223423.7439623247,26,11,16
2021-11-10T00:00:00Z,BCH.BCH,4192789.618422247,4,2,2
2021-11-10T00:00:00Z,BNB.ADA-9F4,99535.35399395628,1,1,0
2021-11-10T00:00:00Z,BNB.AVA-645,1099938.4333077862,4,0,4
2021-11-10T00:00:00Z,BNB.BNB,23781408.23424287,17,10,8
2021-11-10T00:00:00Z,BNB.BTCB-1DE,12002724.97854053,15,5,11
2021-11-10T00:00:00Z,BNB.BUSD-BD1,23419982.07979489,42,12,34
2021-11-10T00:00:00Z,BNB.DOT-64C,2064.686943704812,1,0,1
2021-11-10T00:00:00Z,BNB.ETH-1C9,10220790.497851254,4,0,4
2021-11-10T00:00:00Z,BTC.BTC,76634976.0802577,45,25,25
2021-11-10T00:00:00Z,ETH.AAVE-0X7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,1124632.5561130624,1,0,1
2021-11-10T00:00:00Z,ETH.ALCX-0XDBDB4D16EDA451D0503B854CF79D55697F90C8DF,3105078.662122219,1,1,0
2021-11-10T00:00:00Z,ETH.ALPHA-0XA1FAA113CBE53436DF28FF0AEE54275C13B40975,523992.97421568964,0,0,0
2021-11-10T00:00:00Z,ETH.CREAM-0X2BA592F78DB6436527729929AAF6C908497CB200,327407.62392624014,1,1,0
2021-11-10T00:00:00Z,ETH.ETH,54591813.93636275,19,8,13
2021-11-10T00:00:00Z,ETH.HEGIC-0X584BC13C7D411C00C01A62E8019472DE68768430,304326.5443387803,1,1,0
2021-11-10T00:00:00Z,ETH.HOT-0X6C6EE5E31D828DE241282B9606C8E98EA48526E2,1390438.812986293,1,1,0
2021-11-10T00:00:00Z,ETH.PERP-0XBC396689893D065F41BC2C6ECBEE5E0085233447,1221475.905911502,1,1,0
2021-11-10T00:00:00Z,ETH.SNX-0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,516625.674303507,1,1,0
2021-11-10T00:00:00Z,ETH.SUSHI-0X6B3595068778DD592E39A122F4F5A5CF09C90FE2,2591044.7242700392,1,0,1
2021-11-10T00:00:00Z,ETH.THOR-0XA5F2211B9B8170F694421F2046281775E8468044,70801474.9474063,204,181,25
2021-11-10T00:00:00Z,ETH.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,9328252.18449864,1,1,1
2021-11-10T00:00:00Z,ETH.USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,4602175.013695602,1,0,1
2021-11-10T00:00:00Z,ETH.XRUNE-0X69FA0FEE221AD11012BAB0FDB45D444D3D2CE71C,36637872.817939304,25,7,20
2021-11-10T00:00:00Z,ETH.YFI-0X0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,1672823.8953214393,1,1,0
2021-11-10T00:00:00Z,LTC.LTC,3076910.685960895,7,2,5
2021-11-11T00:00:00Z,BCH.BCH,4348802.4964696085,1,1,0
2021-11-11T00:00:00Z,BNB.ADA-9F4,95897.26335608243,1,1,0
2021-11-11T00:00:00Z,BNB.AVA-645,1133005.5496720013,4,1,3
2021-11-11T00:00:00Z,BNB.BNB,24751439.779394727,11,5,6
2021-11-11T00:00:00Z,BNB.BTCB-1DE,12338992.875574201,8,5,3
2021-11-11T00:00:00Z,BNB.BUSD-BD1,24113478.89129768,18,7,11
2021-11-11T00:00:00Z,BNB.ETH-1C9,10593832.342487857,4,1,3
2021-11-11T00:00:00Z,BNB.TWT-8C2,2186394.353347655,2,1,1
2021-11-11T00:00:00Z,BTC.BTC,77445449.50961049,22,11,13
2021-11-11T00:00:00Z,ETH.AAVE-0X7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,1187229.6610742474,2,0,2
2021-11-11T00:00:00Z,ETH.DODO-0X43DFC4159D86F3A37A5A4B3D4580B888AD7D4DDD,2465430.837311787,1,0,1
2021-11-11T00:00:00Z,ETH.ETH,56780750.27225474,17,6,12
